Context,File,Suite (level 1),Suite (level 2),Suite (level 3),Description,Via helpers,Private API called
test,test/realtime/auth.test.js,realtime/auth,,,authCallback_malformed,closeAndFinish -> callbackOnClose,read.connectionManager.activeProtocol
test,test/realtime/auth.test.js,realtime/auth,,,authCallback_malformed,closeAndFinish -> callbackOnClose,call.Platform.nextTick
test,test/realtime/auth.test.js,realtime/auth,,,authCallback_too_long_string,ablyRealtime -> ablyClientOptions,call.Utils.copy
test,test/realtime/auth.test.js,realtime/auth,,,authCallback_too_long_string,ablyRealtime -> ablyClientOptions,call.Utils.mixin
test,test/realtime/auth.test.js,realtime/auth,,,authCallback_too_long_string,closeAndFinish -> callbackOnClose,read.connectionManager.activeProtocol
test,test/realtime/auth.test.js,realtime/auth,,,authCallback_too_long_string,closeAndFinish -> callbackOnClose,call.Platform.nextTick
test,test/realtime/auth.test.js,realtime/auth,,,authCallback_empty_string,ablyRealtime -> ablyClientOptions,call.Utils.copy
test,test/realtime/auth.test.js,realtime/auth,,,authCallback_empty_string,ablyRealtime -> ablyClientOptions,call.Utils.mixin
test,test/realtime/auth.test.js,realtime/auth,,,authCallback_empty_string,closeAndFinish -> callbackOnClose,read.connectionManager.activeProtocol
test,test/realtime/auth.test.js,realtime/auth,,,authCallback_empty_string,closeAndFinish -> callbackOnClose,call.Platform.nextTick
test,test/realtime/auth.test.js,realtime/auth,,,authUrl_timeout,ablyRealtime -> ablyClientOptions,call.Utils.copy
test,test/realtime/auth.test.js,realtime/auth,,,authUrl_timeout,ablyRealtime -> ablyClientOptions,call.Utils.mixin
test,test/realtime/auth.test.js,realtime/auth,,,authUrl_timeout,closeAndFinish -> callbackOnClose,read.connectionManager.activeProtocol
test,test/realtime/auth.test.js,realtime/auth,,,authUrl_timeout,closeAndFinish -> callbackOnClose,call.Platform.nextTick
test,test/realtime/auth.test.js,realtime/auth,,,authUrl_404,ablyRealtime -> ablyClientOptions,call.Utils.copy
test,test/realtime/auth.test.js,realtime/auth,,,authUrl_404,ablyRealtime -> ablyClientOptions,call.Utils.mixin
test,test/realtime/auth.test.js,realtime/auth,,,authUrl_404,closeAndFinish -> callbackOnClose,read.connectionManager.activeProtocol
test,test/realtime/auth.test.js,realtime/auth,,,authUrl_404,closeAndFinish -> callbackOnClose,call.Platform.nextTick
test,test/realtime/auth.test.js,realtime/auth,,,authUrl_wrong_content_type,ablyRealtime -> ablyClientOptions,call.Utils.copy
test,test/realtime/auth.test.js,realtime/auth,,,authUrl_wrong_content_type,ablyRealtime -> ablyClientOptions,call.Utils.mixin
test,test/realtime/auth.test.js,realtime/auth,,,authUrl_wrong_content_type,closeAndFinish -> callbackOnClose,read.connectionManager.activeProtocol
test,test/realtime/auth.test.js,realtime/auth,,,authUrl_wrong_content_type,closeAndFinish -> callbackOnClose,call.Platform.nextTick
test,test/realtime/auth.test.js,realtime/auth,,,authUrl_401,ablyRealtime -> ablyClientOptions,call.Utils.copy
test,test/realtime/auth.test.js,realtime/auth,,,authUrl_401,ablyRealtime -> ablyClientOptions,call.Utils.mixin
test,test/realtime/auth.test.js,realtime/auth,,,authUrl_401,closeAndFinish -> callbackOnClose,read.connectionManager.activeProtocol
test,test/realtime/auth.test.js,realtime/auth,,,authUrl_401,closeAndFinish -> callbackOnClose,call.Platform.nextTick
test,test/realtime/auth.test.js,realtime/auth,,,authUrl_double_encoded,ablyRealtime -> ablyClientOptions,call.Utils.copy
test,test/realtime/auth.test.js,realtime/auth,,,authUrl_double_encoded,ablyRealtime -> ablyClientOptions,call.Utils.mixin
test,test/realtime/auth.test.js,realtime/auth,,,authUrl_double_encoded,closeAndFinish -> callbackOnClose,read.connectionManager.activeProtocol
test,test/realtime/auth.test.js,realtime/auth,,,authUrl_double_encoded,closeAndFinish -> callbackOnClose,call.Platform.nextTick
test,test/realtime/auth.test.js,realtime/auth,,,authUrl_403,ablyRealtime -> ablyClientOptions,call.Utils.copy
test,test/realtime/auth.test.js,realtime/auth,,,authUrl_403,ablyRealtime -> ablyClientOptions,call.Utils.mixin
test,test/realtime/auth.test.js,realtime/auth,,,authUrl_403,closeAndFinish -> callbackOnClose,read.connectionManager.activeProtocol
test,test/realtime/auth.test.js,realtime/auth,,,authUrl_403,closeAndFinish -> callbackOnClose,call.Platform.nextTick
test,test/realtime/auth.test.js,realtime/auth,,,authUrl_403_custom_error,ablyRealtime -> ablyClientOptions,call.Utils.copy
test,test/realtime/auth.test.js,realtime/auth,,,authUrl_403_custom_error,ablyRealtime -> ablyClientOptions,call.Utils.mixin
test,test/realtime/auth.test.js,realtime/auth,,,authUrl_403_custom_error,closeAndFinish -> callbackOnClose,read.connectionManager.activeProtocol
test,test/realtime/auth.test.js,realtime/auth,,,authUrl_403_custom_error,closeAndFinish -> callbackOnClose,call.Platform.nextTick
test,test/realtime/auth.test.js,realtime/auth,,,authUrl_403_previously_active,ablyRest -> ablyClientOptions,call.Utils.copy
test,test/realtime/auth.test.js,realtime/auth,,,authUrl_403_previously_active,ablyRest -> ablyClientOptions,call.Utils.mixin
test,test/realtime/auth.test.js,realtime/auth,,,authUrl_403_previously_active,ablyRealtime -> ablyClientOptions,call.Utils.copy
test,test/realtime/auth.test.js,realtime/auth,,,authUrl_403_previously_active,ablyRealtime -> ablyClientOptions,call.Utils.mixin
test,test/realtime/auth.test.js,realtime/auth,,,authUrl_403_previously_active,closeAndFinish -> callbackOnClose,read.connectionManager.activeProtocol
test,test/realtime/auth.test.js,realtime/auth,,,authUrl_403_previously_active,closeAndFinish -> callbackOnClose,read.connectionManager.activeProtocol.transport
test,test/realtime/auth.test.js,realtime/auth,,,authUrl_403_previously_active,closeAndFinish -> callbackOnClose,listen.transport.disposed
test,test/realtime/auth.test.js,realtime/auth,,,authUrl_403_previously_active,closeAndFinish -> callbackOnClose,call.Platform.nextTick
test,test/realtime/auth.test.js,realtime/auth,,,auth_token_expires_with_web_socket_binary_transport,ablyRest -> ablyClientOptions,call.Utils.copy
test,test/realtime/auth.test.js,realtime/auth,,,auth_token_expires_with_web_socket_binary_transport,ablyRest -> ablyClientOptions,call.Utils.mixin
test,test/realtime/auth.test.js,realtime/auth,,,auth_token_expires_with_web_socket_binary_transport,,call.Utils.mixin
test,test/realtime/auth.test.js,realtime/auth,,,auth_token_expires_with_web_socket_binary_transport,ablyRealtime -> ablyClientOptions,call.Utils.copy
test,test/realtime/auth.test.js,realtime/auth,,,auth_token_expires_with_web_socket_binary_transport,ablyRealtime -> ablyClientOptions,call.Utils.mixin
test,test/realtime/auth.test.js,realtime/auth,,,auth_token_expires_with_web_socket_binary_transport,closeAndFinish -> callbackOnClose,read.connectionManager.activeProtocol
test,test/realtime/auth.test.js,realtime/auth,,,auth_token_expires_with_web_socket_binary_transport,closeAndFinish -> callbackOnClose,call.Platform.nextTick
test,test/realtime/auth.test.js,realtime/auth,,,auth_token_expires_with_web_socket_text_transport,ablyRest -> ablyClientOptions,call.Utils.copy
test,test/realtime/auth.test.js,realtime/auth,,,auth_token_expires_with_web_socket_text_transport,ablyRest -> ablyClientOptions,call.Utils.mixin
test,test/realtime/auth.test.js,realtime/auth,,,auth_token_expires_with_web_socket_text_transport,,call.Utils.mixin
test,test/realtime/auth.test.js,realtime/auth,,,auth_token_expires_with_web_socket_text_transport,ablyRealtime -> ablyClientOptions,call.Utils.copy
test,test/realtime/auth.test.js,realtime/auth,,,auth_token_expires_with_web_socket_text_transport,ablyRealtime -> ablyClientOptions,call.Utils.mixin
test,test/realtime/auth.test.js,realtime/auth,,,auth_token_expires_with_web_socket_text_transport,closeAndFinish -> callbackOnClose,read.connectionManager.activeProtocol
test,test/realtime/auth.test.js,realtime/auth,,,auth_token_expires_with_web_socket_text_transport,closeAndFinish -> callbackOnClose,call.Platform.nextTick
test,test/realtime/auth.test.js,realtime/auth,,,auth_token_expires_with_comet_binary_transport,ablyRest -> ablyClientOptions,call.Utils.copy
test,test/realtime/auth.test.js,realtime/auth,,,auth_token_expires_with_comet_binary_transport,ablyRest -> ablyClientOptions,call.Utils.mixin
test,test/realtime/auth.test.js,realtime/auth,,,auth_token_expires_with_comet_binary_transport,,call.Utils.mixin
test,test/realtime/auth.test.js,realtime/auth,,,auth_token_expires_with_comet_binary_transport,ablyRealtime -> ablyClientOptions,call.Utils.copy
test,test/realtime/auth.test.js,realtime/auth,,,auth_token_expires_with_comet_binary_transport,ablyRealtime -> ablyClientOptions,call.Utils.mixin
test,test/realtime/auth.test.js,realtime/auth,,,auth_token_expires_with_comet_binary_transport,closeAndFinish -> callbackOnClose,read.connectionManager.activeProtocol
test,test/realtime/auth.test.js,realtime/auth,,,auth_token_expires_with_comet_binary_transport,closeAndFinish -> callbackOnClose,call.Platform.nextTick
test,test/realtime/auth.test.js,realtime/auth,,,auth_token_expires_with_comet_text_transport,ablyRest -> ablyClientOptions,call.Utils.copy
test,test/realtime/auth.test.js,realtime/auth,,,auth_token_expires_with_comet_text_transport,ablyRest -> ablyClientOptions,call.Utils.mixin
test,test/realtime/auth.test.js,realtime/auth,,,auth_token_expires_with_comet_text_transport,,call.Utils.mixin
test,test/realtime/auth.test.js,realtime/auth,,,auth_token_expires_with_comet_text_transport,ablyRealtime -> ablyClientOptions,call.Utils.copy
test,test/realtime/auth.test.js,realtime/auth,,,auth_token_expires_with_comet_text_transport,ablyRealtime -> ablyClientOptions,call.Utils.mixin
test,test/realtime/auth.test.js,realtime/auth,,,auth_token_expires_with_comet_text_transport,closeAndFinish -> callbackOnClose,read.connectionManager.activeProtocol
test,test/realtime/auth.test.js,realtime/auth,,,auth_token_expires_with_comet_text_transport,closeAndFinish -> callbackOnClose,call.Platform.nextTick
test,test/realtime/auth.test.js,realtime/auth,,,auth_token_expires_with_binary_transport,ablyRest -> ablyClientOptions,call.Utils.copy
test,test/realtime/auth.test.js,realtime/auth,,,auth_token_expires_with_binary_transport,ablyRest -> ablyClientOptions,call.Utils.mixin
test,test/realtime/auth.test.js,realtime/auth,,,auth_token_expires_with_binary_transport,,call.Utils.mixin
test,test/realtime/auth.test.js,realtime/auth,,,auth_token_expires_with_binary_transport,ablyRealtime -> ablyClientOptions,call.Utils.copy
test,test/realtime/auth.test.js,realtime/auth,,,auth_token_expires_with_binary_transport,ablyRealtime -> ablyClientOptions,call.Utils.mixin
test,test/realtime/auth.test.js,realtime/auth,,,auth_token_expires_with_binary_transport,closeAndFinish -> callbackOnClose,read.connectionManager.activeProtocol
test,test/realtime/auth.test.js,realtime/auth,,,auth_token_expires_with_binary_transport,closeAndFinish -> callbackOnClose,call.Platform.nextTick
test,test/realtime/auth.test.js,realtime/auth,,,auth_token_expires_with_text_transport,ablyRest -> ablyClientOptions,call.Utils.copy
test,test/realtime/auth.test.js,realtime/auth,,,auth_token_expires_with_text_transport,ablyRest -> ablyClientOptions,call.Utils.mixin
test,test/realtime/auth.test.js,realtime/auth,,,auth_token_expires_with_text_transport,,call.Utils.mixin
test,test/realtime/auth.test.js,realtime/auth,,,auth_token_expires_with_text_transport,ablyRealtime -> ablyClientOptions,call.Utils.copy
test,test/realtime/auth.test.js,realtime/auth,,,auth_token_expires_with_text_transport,ablyRealtime -> ablyClientOptions,call.Utils.mixin
test,test/realtime/auth.test.js,realtime/auth,,,auth_token_expires_with_text_transport,closeAndFinish -> callbackOnClose,read.connectionManager.activeProtocol
test,test/realtime/auth.test.js,realtime/auth,,,auth_token_expires_with_text_transport,closeAndFinish -> callbackOnClose,call.Platform.nextTick
test,test/realtime/auth.test.js,realtime/auth,,,auth_query_time_once,ablyRest -> ablyClientOptions,call.Utils.copy
test,test/realtime/auth.test.js,realtime/auth,,,auth_query_time_once,ablyRest -> ablyClientOptions,call.Utils.mixin
test,test/realtime/auth.test.js,realtime/auth,,,auth_query_time_once,,replace.rest.time
test,test/realtime/auth.test.js,realtime/auth,,,auth_query_time_once,,read.rest.serverTimeOffset
test,test/realtime/auth.test.js,realtime/auth,,,auth_tokenDetails_expiry_with_authcallback_with_web_socket_binary_transport,ablyRest -> ablyClientOptions,call.Utils.copy
test,test/realtime/auth.test.js,realtime/auth,,,auth_tokenDetails_expiry_with_authcallback_with_web_socket_binary_transport,ablyRest -> ablyClientOptions,call.Utils.mixin
test,test/realtime/auth.test.js,realtime/auth,,,auth_tokenDetails_expiry_with_authcallback_with_web_socket_binary_transport,,call.Utils.mixin
test,test/realtime/auth.test.js,realtime/auth,,,auth_tokenDetails_expiry_with_authcallback_with_web_socket_binary_transport,ablyRealtime -> ablyClientOptions,call.Utils.copy
test,test/realtime/auth.test.js,realtime/auth,,,auth_tokenDetails_expiry_with_authcallback_with_web_socket_binary_transport,ablyRealtime -> ablyClientOptions,call.Utils.mixin
test,test/realtime/auth.test.js,realtime/auth,,,auth_tokenDetails_expiry_with_authcallback_with_web_socket_text_transport,ablyRest -> ablyClientOptions,call.Utils.copy
test,test/realtime/auth.test.js,realtime/auth,,,auth_tokenDetails_expiry_with_authcallback_with_web_socket_text_transport,ablyRest -> ablyClientOptions,call.Utils.mixin
test,test/realtime/auth.test.js,realtime/auth,,,auth_tokenDetails_expiry_with_authcallback_with_web_socket_text_transport,,call.Utils.mixin
test,test/realtime/auth.test.js,realtime/auth,,,auth_tokenDetails_expiry_with_authcallback_with_web_socket_text_transport,ablyRealtime -> ablyClientOptions,call.Utils.copy
test,test/realtime/auth.test.js,realtime/auth,,,auth_tokenDetails_expiry_with_authcallback_with_web_socket_text_transport,ablyRealtime -> ablyClientOptions,call.Utils.mixin
test,test/realtime/auth.test.js,realtime/auth,,,auth_tokenDetails_expiry_with_authcallback_with_comet_binary_transport,ablyRest -> ablyClientOptions,call.Utils.copy
test,test/realtime/auth.test.js,realtime/auth,,,auth_tokenDetails_expiry_with_authcallback_with_comet_binary_transport,ablyRest -> ablyClientOptions,call.Utils.mixin
